timestamp,source,event_details_change,event_login,event_password_change
2023-10-10 01:46:00.557023177,C418638324,1,0,0
2023-10-10 09:16:56.828642207,C862267590,0,0,1
2023-10-10 14:39:44.912515432,C1987985724,0,0,1
2023-10-10 22:37:06.108052991,C1763624260,1,0,0
2023-10-10 16:04:23.527954990,C589097761,0,1,0
2023-10-10 19:35:42.486093938,C1051356798,0,0,1
2023-10-11 07:51:45.651178169,C995844287,1,0,0
2023-10-10 20:28:07.058664972,C926672832,1,0,0
2023-10-10 12:22:35.929817624,C2007253908,1,0,0
2023-10-09 22:08:07.001063148,C251602943,0,0,1
2023-10-11 10:12:44.952381957,C916694479,1,0,0
2023-10-10 04:33:04.352899818,C121713128,0,0,1
2023-10-11 00:04:35.919063111,C759915530,0,0,1
2023-10-09 19:05:41.758106436,C1289219178,0,1,0
2023-10-10 16:30:12.280452760,C1038722314,0,0,1
2023-10-11 02:00:10.915789671,C938915039,0,1,0
2023-10-10 22:59:21.596922881,C1763342131,0,1,0
2023-10-10 08:28:14.719891971,C364273844,0,0,1
2023-10-11 09:26:03.832401179,C1495486273,1,0,0
2023-10-10 18:33:25.863076341,C759167881,0,1,0
2023-10-10 22:55:36.333847265,C2100602051,1,0,0
2023-10-10 14:40:15.096332815,C864655240,0,0,1
2023-10-10 08:19:05.961104839,C576545848,0,1,0
2023-10-11 00:28:12.225847237,C1936493073,1,0,0
2023-10-11 00:47:33.657886639,C662836745,1,0,0
2023-10-10 19:52:21.656387898,C1100053869,0,0,1
2023-10-09 20:45:08.579382843,C1842441894,0,1,0
2023-10-10 03:22:18.971876772,C1645579872,0,1,0
2023-10-09 21:26:21.315407094,C322802193,1,0,0
2023-10-10 14:29:57.526234987,C1373640509,1,0,0
2023-10-10 14:47:14.008008815,C1491288577,0,1,0
2023-10-10 22:50:05.221685774,C723217997,0,0,1
2023-10-10 21:24:07.184619597,C607479057,1,0,0
2023-10-10 14:40:24.155056125,C1570165892,1,0,0
2023-10-10 13:40:37.150539247,C1561544871,0,0,1
2023-10-11 02:59:22.972100810,C5079947,0,0,1
2023-10-10 15:05:05.233838020,C1486961552,0,0,1
2023-10-09 16:20:48.520299301,C1394428191,1,0,0
2023-10-10 04:19:09.161520831,C841956493,0,0,1
2023-10-11 08:50:19.912078130,C1964602402,0,0,1
2023-10-09 21:11:28.347976694,C1679796651,0,1,0
2023-10-10 22:43:35.736028891,C1263461120,0,0,1
2023-10-10 22:23:16.683091961,C1081618305,1,0,0
2023-10-11 07:09:00.788245495,C1342037956,0,0,1
2023-10-10 16:02:59.494907306,C119274188,1,0,0
2023-10-10 17:00:01.145304183,C546697817,0,1,0
2023-10-10 18:42:09.057273991,C135434041,0,1,0
2023-10-10 01:36:09.828641761,C1855266571,0,1,0
2023-10-10 23:40:10.685612410,C876944738,0,0,1
2023-10-10 11:36:46.916391564,C1782998558,0,0,1
2023-10-09 22:46:20.975162076,C607479057,0,1,0
2023-10-11 12:13:46.732885294,C250546729,1,0,0
2023-10-10 18:45:34.930204897,C366069783,1,0,0
2023-10-10 08:39:05.561643628,C1156346576,0,0,1
2023-10-11 05:34:58.847227367,C837031785,0,1,0
2023-10-09 17:49:28.417357337,C352968107,0,1,0
2023-10-11 14:59:26.335766648,C424790668,0,0,1
2023-10-10 20:07:06.728119415,C1187702596,0,1,0
2023-10-09 18:33:16.488592318,C1338727022,0,0,1
2023-10-10 03:13:23.287366109,C819131219,1,0,0
2023-10-10 19:44:33.036279233,C1477499235,0,0,1
2023-10-09 22:32:29.701466581,C277720476,0,0,1
2023-10-10 11:05:45.798453310,C1738944491,0,0,1
2023-10-10 17:20:10.409609657,C74848504,1,0,0
2023-10-10 06:00:32.578430822,C1577983313,1,0,0
2023-10-10 07:42:38.849510365,C295362058,0,0,1
2023-10-11 12:14:02.588723780,C1088853847,1,0,0
2023-10-11 04:36:43.795798469,C230488939,0,0,1
2023-10-11 00:36:35.607599303,C54706398,1,0,0
2023-10-11 13:41:35.735683859,C111217068,0,1,0
2023-10-09 19:31:02.303921094,C864134074,1,0,0
2023-10-11 01:36:04.324434532,C132392875,0,0,1
2023-10-10 08:15:19.673891992,C886146370,0,0,1
2023-10-11 09:34:41.633166776,C908718101,0,1,0
2023-10-10 19:06:42.539495794,C1705346216,0,0,1
2023-10-10 05:04:45.672497789,C605522883,0,0,1
2023-10-09 17:44:52.839379305,C1187702596,0,1,0
2023-10-10 23:00:15.517736017,C672742304,1,0,0
2023-10-10 12:48:51.678748257,C1908932714,0,0,1
2023-10-09 21:48:28.743589744,C1818841328,0,1,0
2023-10-10 02:51:10.620875827,C430016376,0,0,1
2023-10-10 00:11:40.486564407,C2111849765,0,1,0
2023-10-11 04:32:58.258482546,C859628493,1,0,0
2023-10-11 01:27:24.898908160,C334073161,0,0,1
2023-10-11 03:49:15.015621783,C118836015,1,0,0
2023-10-11 08:34:14.305488556,C1750373007,1,0,0
2023-10-10 17:22:28.561769965,C647327489,1,0,0
2023-10-10 02:58:56.507910181,C1236503001,0,0,1
2023-10-10 16:46:18.509451588,C1321173882,0,1,0
2023-10-09 16:27:49.578746798,C2132932756,1,0,0
2023-10-10 20:59:30.012497835,C1133298590,0,0,1
2023-10-10 19:39:01.730483828,C2064491438,1,0,0
2023-10-09 16:31:19.796577241,C1655037147,0,1,0
2023-10-09 19:25:54.635892804,C2051145244,0,0,1
2023-10-09 16:17:52.244802272,C1282628311,1,0,0
2023-10-10 12:01:49.326259403,C1174416804,1,0,0
2023-10-09 17:56:17.162076004,C346693029,0,1,0
2023-10-10 02:30:19.573856144,C1289997724,1,0,0
2023-10-10 04:31:56.745085271,C2112563194,0,0,1
2023-10-10 02:20:53.670884562,C1350963410,0,0,1
2023-10-11 04:30:30.358087559,C823379702,0,0,1
2023-10-11 13:29:15.504356975,C1263267362,1,0,0
2023-10-10 07:41:52.477989854,C1489294793,1,0,0
2023-10-10 19:19:44.040313191,C1327124397,0,0,1
2023-10-11 12:16:20.125794295,C1272326382,0,1,0
2023-10-11 15:29:23.927984284,C1292140369,1,0,0
2023-10-10 11:31:10.451018492,C1656946498,0,1,0
2023-10-11 04:23:58.024426733,C1838948302,0,1,0
2023-10-11 00:59:41.861660867,C1935421495,0,0,1
2023-10-10 02:21:02.015958918,C1020355960,0,1,0
2023-10-10 21:21:38.466441559,C604267980,0,1,0
2023-10-09 22:48:14.609095957,C631654729,1,0,0
2023-10-11 06:46:51.375175586,C775363285,0,1,0
2023-10-10 13:14:28.347979790,C1538635916,0,1,0
2023-10-11 06:31:48.155362004,C1806963277,1,0,0
2023-10-10 07:34:59.314285762,C834963773,1,0,0
2023-10-10 13:34:46.219971421,C1994178184,0,0,1
2023-10-11 12:52:11.411417501,C1680004438,0,1,0
2023-10-09 16:28:05.176153912,C1861455727,0,0,1
2023-10-10 17:02:20.258684474,C1849046345,0,0,1
2023-10-11 00:54:12.400120304,C1973818754,1,0,0
2023-10-11 13:46:56.943563890,C1606614105,0,0,1
2023-10-10 17:42:28.127494392,C60351691,0,0,1
2023-10-10 01:51:40.989182341,C883803148,0,1,0
2023-10-10 22:50:54.951977033,C1501124312,0,0,1
2023-10-10 22:16:55.448904309,C980876590,1,0,0
2023-10-09 19:25:23.822977733,C1435256152,0,1,0
2023-10-11 06:54:29.289578052,C1657707912,0,1,0
2023-10-10 05:00:43.047822768,C1187730955,1,0,0
2023-10-11 03:40:24.643998731,C1809945143,0,1,0
2023-10-11 00:47:04.030114119,C1197304790,1,0,0
2023-10-11 05:31:14.809397192,C1828345671,0,0,1
2023-10-10 13:18:06.137777059,C543938207,0,0,1
2023-10-11 06:28:53.827184701,C1232356156,0,1,0
2023-10-10 09:29:55.098979864,C2027052970,0,1,0
2023-10-10 06:19:27.330477503,C1720950881,0,0,1
2023-10-10 15:17:20.491915201,C393216567,0,0,1
2023-10-10 01:16:49.021246049,C1154612561,1,0,0
2023-10-11 04:30:31.258516121,C1705927875,0,1,0
2023-10-10 16:08:28.584002035,C892377311,0,1,0
2023-10-10 21:57:11.327658107,C1435043122,0,1,0
2023-10-11 11:14:09.573125013,C1077245673,0,0,1
2023-10-09 20:17:00.447255577,C394979408,0,0,1
2023-10-11 09:39:45.120488592,C957324981,0,0,1
2023-10-10 07:18:02.801165227,C170484334,0,0,1
2023-10-10 10:55:38.358888151,C1095821033,0,0,1
2023-10-10 05:21:25.734793500,C1416816772,0,1,0
2023-10-11 07:38:46.105899376,C354971512,0,0,1
2023-10-10 01:38:30.331083355,C1734287915,0,1,0
2023-10-09 23:45:52.719877820,C1163388474,1,0,0
2023-10-10 06:58:57.201921187,C1228152586,0,0,1
2023-10-11 10:52:51.933852881,C1954474578,0,0,1
2023-10-11 10:08:08.470282512,C425397379,0,1,0
2023-10-10 08:03:57.424295547,C1229072215,0,1,0
2023-10-11 00:39:09.723907013,C912671040,0,1,0
2023-10-10 09:52:38.448546038,C1686035763,0,0,1
2023-10-10 10:13:25.422388924,C1517707344,1,0,0
2023-10-09 20:53:23.709573617,C2001133685,0,1,0
2023-10-10 22:39:49.692499210,C1421006824,1,0,0
2023-10-09 19:03:54.785530333,C868096672,0,1,0
2023-10-10 11:56:46.760460572,C1728647108,0,1,0
2023-10-11 02:04:47.862229096,C1028995887,1,0,0
2023-10-09 20:32:44.592800935,C1338727022,1,0,0
2023-10-09 18:03:34.758125694,C1196579721,1,0,0
2023-10-10 22:32:01.235713733,C278409847,0,1,0
2023-10-10 08:29:50.993346454,C684153556,1,0,0
2023-10-11 04:33:58.191741546,C323852731,1,0,0
2023-10-11 10:05:01.929756610,C1687751654,0,0,1
2023-10-09 17:18:51.959543977,C1376050027,0,0,1
2023-10-11 14:02:47.497898909,C908646797,0,0,1
2023-10-09 22:02:41.722227436,C1415704373,0,1,0
2023-10-10 01:32:28.163434896,C253956131,0,1,0
2023-10-09 17:13:03.108602183,C1792734476,0,1,0
2023-10-10 18:34:37.104412546,C371396143,1,0,0
2023-10-10 02:32:27.204065797,C1483054025,1,0,0
2023-10-10 00:28:57.864887229,C1374011975,1,0,0
2023-10-11 10:36:22.462272442,C1491518488,1,0,0
2023-10-10 04:55:55.977453512,C1499241933,1,0,0
2023-10-11 08:05:11.594714947,C1606614105,0,1,0
2023-10-10 19:15:06.391523820,C1360481565,0,0,1
2023-10-10 09:19:13.357702515,C53785803,1,0,0
2023-10-10 09:40:50.668423328,C1028143403,0,0,1
2023-10-10 02:01:10.512316988,C1711634686,1,0,0
2023-10-11 04:07:11.238120917,C1372042334,1,0,0
2023-10-11 07:46:33.183866234,C132392875,0,0,1
2023-10-11 14:29:39.795241321,C662931726,0,1,0
2023-10-09 16:42:15.362732623,C49864446,0,1,0
2023-10-10 18:07:14.035955776,C949023995,0,0,1
2023-10-11 08:24:26.735943653,C477542874,0,1,0
2023-10-11 10:26:46.218113848,C312072263,0,0,1
2023-10-10 17:50:03.567680936,C1996918734,1,0,0
2023-10-10 10:14:02.795954718,C1906711479,0,0,1
2023-10-11 04:21:35.848022702,C444370508,0,0,1
2023-10-11 06:14:14.874617123,C913662681,1,0,0
2023-10-10 05:33:02.623814587,C2110568911,0,1,0
2023-10-11 13:15:22.454390728,C404247926,0,0,1
2023-10-11 11:37:25.605953569,C676156739,0,1,0
2023-10-09 18:01:25.213395335,C967956630,0,0,1
2023-10-10 22:20:20.748977963,C205797331,1,0,0
2023-10-10 00:29:15.035488733,C99215049,0,0,1
2023-10-11 01:32:17.323172536,C228319796,0,0,1
2023-10-10 00:19:06.418831699,C1337948674,1,0,0
2023-10-10 00:59:19.191674156,C200459252,0,0,1
2023-10-11 14:42:32.589637698,C931370744,0,1,0
2023-10-09 16:48:10.856801207,C87462443,0,1,0
2023-10-11 14:52:13.056007807,C866263389,0,1,0
2023-10-10 07:55:51.703625228,C535324444,0,0,1
2023-10-11 12:30:52.239917555,C529135239,1,0,0
2023-10-10 23:42:34.607496620,C686064678,1,0,0
2023-10-11 03:23:30.902040205,C791154308,0,1,0
2023-10-09 18:00:58.855642074,C365096731,1,0,0
2023-10-10 02:16:22.342463842,C1196915447,0,0,1
2023-10-10 19:51:12.161884428,C897057254,1,0,0
2023-10-10 23:19:11.278896228,C413843100,0,0,1
2023-10-09 17:03:16.885581284,C279936687,0,1,0
2023-10-10 00:35:17.812654317,C778323844,0,0,1
2023-10-11 13:12:58.997873868,C1898673978,1,0,0
2023-10-09 20:23:42.976354247,C746862122,0,1,0
2023-10-11 03:11:04.249395858,C323912860,0,0,1
2023-10-10 09:46:31.605213121,C748358246,0,1,0
2023-10-10 08:34:19.224462417,C1815102713,1,0,0
2023-10-09 19:39:48.403863818,C575345520,1,0,0
2023-10-10 01:23:39.191797787,C2078688167,0,1,0
2023-10-09 18:18:04.958944125,C2016997607,0,0,1
2023-10-10 21:30:23.903931856,C1191832390,0,1,0
2023-10-11 08:36:52.536622326,C1358079072,0,0,1
2023-10-10 21:37:16.170674298,C1860405125,1,0,0
2023-10-11 04:21:37.771184186,C1918935856,0,1,0
2023-10-09 21:10:49.853750754,C518028573,0,1,0
2023-10-10 16:09:26.248990512,C1638710158,0,0,1
2023-10-10 16:08:43.655870764,C1334227305,0,1,0
2023-10-11 00:26:56.340235367,C2021849962,1,0,0
2023-10-10 15:38:45.068465053,C17589297,1,0,0
2023-10-11 00:12:38.140154125,C2100825064,0,1,0
2023-10-11 10:35:08.296573,C1553941793,1,0,0
2023-10-10 05:11:32.093774681,C1580025618,0,1,0
2023-10-10 17:42:19.020632545,C1489836575,0,1,0
2023-10-11 01:06:06.435104291,C1224222502,0,1,0
2023-10-10 04:41:53.984596335,C2001133685,0,1,0
2023-10-11 04:17:21.595233831,C695481887,0,0,1
2023-10-10 18:59:16.682120894,C1387070447,0,1,0
2023-10-11 14:14:51.176126122,C1750881279,1,0,0
2023-10-11 11:17:46.969956651,C1354917220,0,0,1
2023-10-11 03:23:20.402449326,C265405940,0,0,1
2023-10-09 22:37:27.131617582,C1456179400,1,0,0
2023-10-11 02:17:43.428404470,C344248234,0,1,0
2023-10-09 20:23:25.477425821,C1943108967,0,1,0
2023-10-11 01:55:23.931222080,C1501156188,0,1,0
2023-10-11 00:42:44.324588118,C1035681921,0,1,0
2023-10-10 18:15:53.872093226,C366601563,0,0,1
2023-10-10 02:17:00.125956315,C870367228,0,0,1
2023-10-10 11:50:11.855833145,C1433318702,1,0,0
2023-10-11 08:03:59.085190695,C1127069069,0,0,1
2023-10-10 17:27:45.260183731,C1769401317,1,0,0
2023-10-09 15:58:42.774558562,C1169655012,1,0,0
2023-10-10 07:23:16.825805080,C222098023,0,1,0
2023-10-09 23:10:49.659790911,C1048588440,0,1,0
2023-10-10 22:19:37.733702864,C492776916,0,1,0
2023-10-10 12:32:03.521470933,C149511515,1,0,0
2023-10-10 23:20:21.760276909,C1861455727,0,1,0
2023-10-11 06:51:28.014750275,C798268011,0,0,1
2023-10-09 23:01:12.344432862,C494777408,1,0,0
2023-10-11 12:44:05.043755303,C812882942,1,0,0
2023-10-10 02:33:35.291671483,C371812005,0,0,1
2023-10-10 12:43:12.732273674,C531109799,1,0,0
2023-10-11 06:18:27.805446543,C1687751654,0,1,0
2023-10-11 12:01:03.779463510,C36546691,1,0,0
2023-10-09 22:14:50.255734583,C1303935849,0,1,0
2023-10-11 15:19:08.475943541,C1784755412,0,1,0
2023-10-11 04:16:22.142953754,C624012210,0,1,0
2023-10-10 01:20:48.466981551,C123623130,0,1,0
2023-10-10 08:16:30.988375181,C227356089,0,0,1
2023-10-11 00:14:41.581405598,C106333716,0,1,0
2023-10-10 00:26:30.257949749,C1501782229,0,0,1
2023-10-11 04:04:33.311310799,C279936687,0,1,0
2023-10-09 17:32:49.568951202,C1090528803,1,0,0
2023-10-10 00:41:13.522514835,C267009229,0,0,1
2023-10-11 11:02:18.470239624,C1670883164,1,0,0
2023-10-10 20:45:40.665998288,C46234453,0,0,1
2023-10-10 17:08:03.481817474,C487569403,1,0,0
2023-10-10 13:48:18.811880592,C180936571,1,0,0
2023-10-09 19:56:55.751341382,C1082732879,0,0,1
2023-10-09 18:52:33.143730034,C530444699,0,0,1
2023-10-09 21:20:49.152481106,C658175205,0,0,1
2023-10-10 15:33:31.346854797,C656851338,1,0,0
2023-10-11 02:00:42.911146423,C1248053373,1,0,0
2023-10-10 01:06:04.476217692,C1057259459,0,0,1
2023-10-10 08:52:30.416222960,C374053775,0,0,1
2023-10-10 04:44:33.105582057,C236999052,0,1,0
2023-10-10 08:09:59.389838848,C993027768,0,0,1
2023-10-11 08:08:16.850161826,C566232847,0,0,1
2023-10-11 09:04:55.610601574,C1559091388,0,1,0
2023-10-11 11:15:37.987893012,C1489078579,0,0,1
2023-10-09 23:33:18.030495497,C85388733,0,1,0
2023-10-10 20:31:35.545029941,C1075787773,1,0,0
2023-10-10 18:14:56.207139084,C1073067421,1,0,0
2023-10-09 20:50:10.132942302,C734397713,0,0,1
2023-10-10 02:28:06.678865362,C2015203999,0,0,1
2023-10-11 12:11:00.224014795,C1370556911,0,1,0
2023-10-10 09:25:02.203389567,C1613579866,0,0,1
2023-10-10 09:20:43.437892247,C1496334304,0,0,1
2023-10-10 22:07:11.379700656,C792765429,1,0,0
2023-10-11 02:10:06.723300255,C1994178184,0,0,1
2023-10-10 22:48:22.799485146,C1960866892,1,0,0
2023-10-11 01:45:27.689497481,C650108285,1,0,0
2023-10-11 03:33:53.639525664,C1906711479,0,0,1
2023-10-11 11:09:12.837821467,C1147973334,0,0,1
2023-10-10 05:30:35.016033160,C1973203074,0,0,1
2023-10-10 04:37:14.712777898,C234264885,0,0,1
2023-10-10 22:36:41.357176335,C1057285507,0,0,1
2023-10-10 12:40:03.995664076,C918933783,0,1,0
2023-10-10 19:44:08.965533192,C1354799046,0,0,1
2023-10-11 01:53:01.359707616,C1160421902,1,0,0
2023-10-11 11:39:09.155498295,C187514477,0,1,0
2023-10-10 06:49:33.545461822,C1335108214,1,0,0
2023-10-11 15:04:06.760212967,C1050807234,0,0,1
2023-10-10 04:00:59.716724692,C327430270,0,1,0
2023-10-10 11:29:07.482067405,C255101565,1,0,0
2023-10-11 12:50:22.079834395,C1389311354,1,0,0
2023-10-10 23:43:23.197314739,C486996910,0,0,1
2023-10-11 11:53:27.608863369,C851156881,1,0,0
2023-10-11 08:19:30.630753175,C595076943,0,1,0
2023-10-09 20:58:51.588394048,C378899672,1,0,0
2023-10-11 07:31:24.310112143,C1396978257,1,0,0
2023-10-10 08:57:33.821235744,C800272493,0,1,0
2023-10-10 04:44:29.315042240,C92282564,0,0,1
2023-10-09 23:45:26.478135409,C512928735,0,0,1
2023-10-11 14:46:18.003832400,C668875156,0,0,1
2023-10-10 05:03:57.709698502,C457497998,0,1,0
2023-10-11 06:36:25.856503947,C970704037,0,1,0
2023-10-10 01:04:52.146337673,C762614808,1,0,0
2023-10-10 23:12:37.827450063,C186516178,0,0,1
2023-10-11 00:22:26.153919581,C181111540,1,0,0
2023-10-10 12:12:18.665580024,C1995039136,0,1,0
2023-10-09 22:44:45.263382275,C1125717761,1,0,0
2023-10-10 23:52:42.902504371,C554819698,0,0,1
2023-10-11 00:56:35.520325573,C1537903478,0,0,1
2023-10-10 10:42:36.932556709,C1883823119,0,0,1
2023-10-10 00:21:23.933348970,C1333401746,1,0,0
2023-10-11 03:38:07.161052651,C114388565,0,0,1
2023-10-11 15:19:57.211929812,C2057462116,0,0,1
2023-10-10 18:08:28.493502297,C1457388461,0,1,0
2023-10-11 03:59:13.723592600,C402994775,1,0,0
2023-10-10 03:21:50.065648860,C986553990,1,0,0
2023-10-10 08:49:48.829317795,C1032319289,0,1,0
2023-10-10 10:42:14.532161356,C802146030,0,0,1
2023-10-11 02:48:38.885659341,C88292631,0,0,1
2023-10-11 12:22:10.982445033,C1196579721,0,0,1
2023-10-09 22:15:29.986317156,C1791524453,1,0,0
2023-10-10 00:35:35.233205767,C1629765833,0,0,1
2023-10-10 03:54:51.721900832,C1607207670,0,0,1
2023-10-11 01:36:30.884729557,C1698214137,1,0,0
2023-10-10 14:11:46.143431840,C2012683959,0,1,0
2023-10-09 20:34:58.417363073,C1385115265,0,1,0
2023-10-11 12:51:29.425846847,C1098012335,0,0,1
2023-10-10 10:44:44.673960917,C1790520611,0,0,1
2023-10-11 03:35:31.649842040,C1010865894,0,0,1
2023-10-10 04:20:51.105304707,C1687903356,1,0,0
2023-10-09 17:55:15.497565068,C911139709,0,1,0
2023-10-11 14:42:27.960072167,C1248053373,0,0,1
2023-10-11 00:19:28.940261297,C96508773,0,0,1
2023-10-10 07:16:07.838594487,C906611945,0,1,0
2023-10-09 18:03:39.261908462,C2035771335,1,0,0
2023-10-11 11:28:25.593587574,C1724556830,1,0,0
2023-10-11 04:51:46.485671094,C416655198,0,1,0
2023-10-11 08:46:49.630715105,C1804573810,0,0,1
2023-10-10 08:32:45.097124698,C1278181986,1,0,0
2023-10-09 22:33:06.763824778,C483009385,0,0,1
2023-10-10 11:23:33.611858926,C1629765833,0,1,0
2023-10-10 14:34:31.729312922,C1646298550,0,0,1
2023-10-10 04:49:15.246213113,C751786199,0,0,1
2023-10-10 19:41:40.505552729,C1598762673,0,0,1
2023-10-09 21:50:04.757992508,C455036670,0,0,1
2023-10-11 04:57:12.953567375,C2012683959,0,0,1
2023-10-10 05:57:17.609695699,C1187702596,0,1,0
2023-10-10 02:38:24.415678292,C1080032135,0,0,1
2023-10-10 16:38:41.931811777,C1038996959,0,1,0
2023-10-10 08:38:55.929399770,C1362863442,1,0,0
2023-10-11 11:07:51.524385538,C728432657,0,1,0
2023-10-10 06:43:26.779336519,C1666444221,1,0,0
2023-10-09 17:25:52.463061456,C1680347409,0,1,0
2023-10-11 07:15:50.321284501,C1566647188,0,0,1
2023-10-09 23:30:56.449429954,C2040640036,0,1,0
2023-10-09 22:20:49.694333195,C1809945143,1,0,0
2023-10-09 19:10:50.643020268,C1206604144,0,1,0
2023-10-10 00:29:41.689315168,C872112161,0,1,0
2023-10-11 00:08:27.062646875,C2005671734,1,0,0
2023-10-11 13:03:35.537434369,C1939349733,0,1,0
2023-10-11 01:45:17.074175189,C599675908,0,0,1
2023-10-11 15:35:22.974354032,C553434543,0,0,1
2023-10-10 15:15:13.873073120,C39112485,0,1,0
2023-10-11 02:42:24.886175187,C380412694,1,0,0
2023-10-10 15:49:13.265366153,C155412783,0,1,0
2023-10-10 19:46:14.484097859,C1826105311,0,0,1
2023-10-10 18:18:55.617046828,C1088464518,0,0,1
2023-10-09 21:24:18.026543933,C1547689237,1,0,0
2023-10-09 17:17:26.671186296,C673469784,0,0,1
2023-10-10 17:51:25.760250012,C855082400,0,0,1
2023-10-10 11:35:20.480688705,C994449484,0,0,1
2023-10-10 05:38:35.543610569,C759236361,0,0,1
2023-10-11 00:17:11.106632529,C813128680,1,0,0
2023-10-10 23:16:33.186338837,C1086957388,1,0,0
2023-10-10 10:47:08.170456347,C1719535099,0,0,1
2023-10-10 17:19:12.632659940,C2042503226,1,0,0
2023-10-10 08:51:15.137220428,C1945950459,0,1,0
2023-10-09 22:13:29.717086390,C46234453,0,1,0
2023-10-10 11:47:43.864518842,C1734487337,0,0,1
2023-10-10 09:37:02.531340269,C1040405455,1,0,0
2023-10-10 15:01:50.809086254,C1128349548,0,1,0
2023-10-09 19:40:56.263953644,C2129810887,0,1,0
2023-10-11 03:51:06.955812093,C1635345159,1,0,0
2023-10-11 01:33:50.495346988,C336519851,1,0,0
2023-10-10 22:08:01.565581554,C208514238,1,0,0
2023-10-10 06:55:11.489718355,C1738944491,0,1,0
2023-10-11 12:57:43.885017665,C1674379117,1,0,0
2023-10-09 20:18:37.589232899,C1063753312,0,1,0
2023-10-11 14:11:45.337680477,C1480064437,0,1,0
2023-10-11 02:26:43.981246058,C951689990,0,1,0
2023-10-11 03:23:27.730384886,C1174416804,0,1,0
2023-10-10 11:42:14.864162626,C655625028,1,0,0
2023-10-09 17:52:24.034373639,C545102882,0,1,0
2023-10-10 00:20:44.927487982,C2004941826,1,0,0
2023-10-10 19:58:30.915551674,C10105795,0,1,0
2023-10-09 20:52:09.265077069,C1906711479,0,1,0
2023-10-09 17:33:27.415309246,C396716441,0,0,1
2023-10-09 17:06:19.818745091,C995235283,0,1,0
2023-10-10 13:19:32.736026827,C311783581,0,1,0
2023-10-11 03:34:25.289792117,C1290093162,0,0,1
2023-10-09 19:57:27.606294308,C2072009750,1,0,0
2023-10-09 23:25:38.333732473,C1647495093,1,0,0
2023-10-11 15:05:12.676129391,C1004300450,0,1,0
2023-10-10 13:26:18.559165072,C1187702596,1,0,0
2023-10-10 02:09:45.532164023,C874725016,0,0,1
2023-10-10 04:47:13.057469757,C1085056650,0,0,1
2023-10-10 19:06:07.274774695,C508633218,0,0,1
2023-10-10 14:50:19.637368134,C617179674,0,0,1
2023-10-09 17:09:35.452215030,C923919564,0,0,1
2023-10-11 04:49:50.055673445,C579037870,0,1,0
2023-10-10 14:37:54.474229268,C1690998552,0,0,1
2023-10-11 01:42:25.782107877,C595076943,0,1,0
2023-10-10 08:22:46.185881892,C238162071,0,0,1
2023-10-11 05:55:23.703806278,C1156188729,0,0,1
2023-10-11 05:42:27.455428098,C1134533551,1,0,0
2023-10-09 21:27:20.992920205,C1439470393,0,1,0
2023-10-10 13:55:22.922370979,C1392385769,0,0,1
2023-10-11 01:23:51.888638140,C210318225,1,0,0
2023-10-11 04:55:37.151722140,C1719485237,1,0,0
2023-10-10 01:26:45.776220431,C1860775846,0,0,1
2023-10-10 22:23:16.502782086,C1341517098,0,0,1
2023-10-10 22:21:28.015066853,C1968624098,0,0,1
2023-10-11 03:46:37.717219540,C668875156,1,0,0
2023-10-09 15:53:28.035311017,C1404684380,0,1,0
2023-10-09 23:58:26.270332352,C2100466386,1,0,0
2023-10-11 07:29:07.750362043,C743791359,0,1,0
2023-10-11 00:32:22.106895299,C2145337724,0,1,0
2023-10-11 14:08:30.234750719,C949116847,0,1,0
2023-10-11 13:07:44.192527988,C2027325203,0,1,0
2023-10-10 09:31:12.655638946,C1082732879,0,1,0
2023-10-10 11:36:56.000386034,C1403935304,0,0,1
